,date,cars
12314,2022-07-13 18:10:00,13
12315,2022-07-13 18:15:00,9
12316,2022-07-13 18:20:00,13
12317,2022-07-13 18:25:00,9
12318,2022-07-13 18:30:00,14
12319,2022-07-13 18:35:00,9
12320,2022-07-13 18:40:00,14
12321,2022-07-13 18:45:00,9
12322,2022-07-13 18:50:00,15
12323,2022-07-13 18:55:00,10
12324,2022-07-13 19:00:00,14
12325,2022-07-13 19:05:00,9
12326,2022-07-13 19:10:00,14
12327,2022-07-13 19:15:00,9
12328,2022-07-13 19:20:00,12
12329,2022-07-13 19:25:00,8
12330,2022-07-13 19:30:00,12
12331,2022-07-13 19:35:00,8
12332,2022-07-13 19:40:00,12
12333,2022-07-13 19:45:00,8
12334,2022-07-13 19:50:00,12
12335,2022-07-13 19:55:00,8
12336,2022-07-13 20:00:00,11
12337,2022-07-13 20:05:00,7
12338,2022-07-13 20:10:00,8
12339,2022-07-13 20:15:00,5
12340,2022-07-13 20:20:00,8
12341,2022-07-13 20:25:00,5
12342,2022-07-13 20:30:00,6
12343,2022-07-13 20:35:00,4
12344,2022-07-13 20:40:00,4
12345,2022-07-13 20:45:00,3
12346,2022-07-13 20:50:00,4
12347,2022-07-13 20:55:00,3
12348,2022-07-13 21:00:00,5
12349,2022-07-13 21:05:00,3
12350,2022-07-13 21:10:00,5
12351,2022-07-13 21:15:00,3
12352,2022-07-13 21:20:00,5
12353,2022-07-13 21:25:00,3
12354,2022-07-13 21:30:00,6
12355,2022-07-13 21:35:00,4
12356,2022-07-13 21:40:00,8
12357,2022-07-13 21:45:00,5
12358,2022-07-13 21:50:00,9
12359,2022-07-13 21:55:00,6
12360,2022-07-13 22:00:00,8
12361,2022-07-13 22:05:00,6
12362,2022-07-13 22:10:00,11
12363,2022-07-13 22:15:00,7
12364,2022-07-13 22:20:00,8
12365,2022-07-13 22:25:00,5
12366,2022-07-13 22:30:00,10
12367,2022-07-13 22:35:00,6
12368,2022-07-13 22:40:00,8
12369,2022-07-13 22:45:00,6
12370,2022-07-13 22:50:00,9
12371,2022-07-13 22:55:00,6
12372,2022-07-13 23:00:00,9
12373,2022-07-13 23:05:00,6
12374,2022-07-13 23:10:00,11
12375,2022-07-13 23:15:00,7
12376,2022-07-13 23:20:00,10
12377,2022-07-13 23:25:00,7
12378,2022-07-13 23:30:00,11
12379,2022-07-13 23:35:00,7
12380,2022-07-13 23:40:00,11
12381,2022-07-13 23:45:00,7
12382,2022-07-13 23:50:00,8
12383,2022-07-13 23:55:00,5
12384,2022-07-14 00:00:00,10
12385,2022-07-14 00:05:00,6
12386,2022-07-14 00:10:00,7
12387,2022-07-14 00:15:00,5
12388,2022-07-14 00:20:00,6
12389,2022-07-14 00:25:00,4
12390,2022-07-14 00:30:00,4
12391,2022-07-14 00:35:00,3
12392,2022-07-14 00:40:00,3
12393,2022-07-14 00:45:00,2
12394,2022-07-14 00:50:00,4
12395,2022-07-14 00:55:00,3
12396,2022-07-14 01:00:00,4
12397,2022-07-14 01:05:00,2
12398,2022-07-14 01:10:00,4
12399,2022-07-14 01:15:00,3
12400,2022-07-14 01:20:00,4
12401,2022-07-14 01:25:00,3
12402,2022-07-14 01:30:00,8
12403,2022-07-14 01:35:00,5
12404,2022-07-14 01:40:00,8
12405,2022-07-14 01:45:00,5
12406,2022-07-14 01:50:00,10
12407,2022-07-14 01:55:00,6
12408,2022-07-14 02:00:00,14
12409,2022-07-14 02:05:00,7
12410,2022-07-14 02:10:00,12
12411,2022-07-14 02:15:00,6
12412,2022-07-14 02:20:00,12
12413,2022-07-14 02:25:00,6
12414,2022-07-14 02:30:00,10
12415,2022-07-14 02:35:00,5
12416,2022-07-14 02:40:00,12
12417,2022-07-14 02:45:00,6
12418,2022-07-14 02:50:00,12
12419,2022-07-14 02:55:00,6
12420,2022-07-14 03:00:00,16
12421,2022-07-14 03:05:00,7
12422,2022-07-14 03:10:00,17
12423,2022-07-14 03:15:00,8
12424,2022-07-14 03:20:00,16
12425,2022-07-14 03:25:00,7
12426,2022-07-14 03:30:00,18
12427,2022-07-14 03:35:00,8
12428,2022-07-14 03:40:00,16
12429,2022-07-14 03:45:00,8
12430,2022-07-14 03:50:00,15
12431,2022-07-14 03:55:00,7
12432,2022-07-14 04:00:00,12
12433,2022-07-14 04:05:00,6
12434,2022-07-14 04:10:00,9
12435,2022-07-14 04:15:00,4
12436,2022-07-14 04:20:00,10
12437,2022-07-14 04:25:00,5
12438,2022-07-14 04:30:00,9
12439,2022-07-14 04:35:00,4
12440,2022-07-14 04:40:00,7
12441,2022-07-14 04:45:00,3
12442,2022-07-14 04:50:00,7
12443,2022-07-14 04:55:00,3
12444,2022-07-14 05:00:00,9
12445,2022-07-14 05:05:00,4
12446,2022-07-14 05:10:00,11
12447,2022-07-14 05:15:00,5
12448,2022-07-14 05:20:00,12
12449,2022-07-14 05:25:00,5
12450,2022-07-14 05:30:00,14
12451,2022-07-14 05:35:00,6
12452,2022-07-14 05:40:00,19
12453,2022-07-14 05:45:00,9
12454,2022-07-14 05:50:00,30
12455,2022-07-14 05:55:00,14
12456,2022-07-14 06:00:00,29
12457,2022-07-14 06:05:00,14
12458,2022-07-14 06:10:00,23
12459,2022-07-14 06:15:00,11
12460,2022-07-14 06:20:00,25
12461,2022-07-14 06:25:00,12
12462,2022-07-14 06:30:00,25
12463,2022-07-14 06:35:00,12
12464,2022-07-14 06:40:00,24
12465,2022-07-14 06:45:00,11
12466,2022-07-14 06:50:00,23
12467,2022-07-14 06:55:00,11
12468,2022-07-14 07:00:00,24
12469,2022-07-14 07:05:00,11
12470,2022-07-14 07:10:00,27
12471,2022-07-14 07:15:00,13
12472,2022-07-14 07:20:00,24
12473,2022-07-14 07:25:00,12
12474,2022-07-14 07:30:00,23
12475,2022-07-14 07:35:00,11
12476,2022-07-14 07:40:00,23
12477,2022-07-14 07:45:00,11
12478,2022-07-14 07:50:00,20
12479,2022-07-14 07:55:00,10
12480,2022-07-14 08:00:00,20
12481,2022-07-14 08:05:00,9
12482,2022-07-14 08:10:00,16
12483,2022-07-14 08:15:00,8
12484,2022-07-14 08:20:00,15
12485,2022-07-14 08:25:00,7
12486,2022-07-14 08:30:00,10
12487,2022-07-14 08:35:00,5
12488,2022-07-14 08:40:00,9
12489,2022-07-14 08:45:00,4
12490,2022-07-14 08:50:00,8
12491,2022-07-14 08:55:00,4
12492,2022-07-14 09:00:00,11
12493,2022-07-14 09:05:00,5
12494,2022-07-14 09:10:00,12
12495,2022-07-14 09:15:00,5
12496,2022-07-14 09:20:00,13
12497,2022-07-14 09:25:00,6
12498,2022-07-14 09:30:00,16
12499,2022-07-14 09:35:00,8
12500,2022-07-14 09:40:00,21
12501,2022-07-14 09:45:00,10
12502,2022-07-14 09:50:00,25
12503,2022-07-14 09:55:00,12
12504,2022-07-14 10:00:00,26
12505,2022-07-14 10:05:00,12
12506,2022-07-14 10:10:00,21
12507,2022-07-14 10:15:00,10
12508,2022-07-14 10:20:00,25
12509,2022-07-14 10:25:00,12
12510,2022-07-14 10:30:00,23
12511,2022-07-14 10:35:00,11
12512,2022-07-14 10:40:00,23
12513,2022-07-14 10:45:00,11
12514,2022-07-14 10:50:00,23
12515,2022-07-14 10:55:00,11
12516,2022-07-14 11:00:00,23
12517,2022-07-14 11:05:00,11
12518,2022-07-14 11:10:00,24
12519,2022-07-14 11:15:00,12
12520,2022-07-14 11:20:00,25
12521,2022-07-14 11:25:00,12
12522,2022-07-14 11:30:00,23
12523,2022-07-14 11:35:00,11
12524,2022-07-14 11:40:00,21
12525,2022-07-14 11:45:00,10
12526,2022-07-14 11:50:00,19
12527,2022-07-14 11:55:00,9
12528,2022-07-14 12:00:00,10
12529,2022-07-14 12:05:00,9
12530,2022-07-14 12:10:00,8
12531,2022-07-14 12:15:00,5
12532,2022-07-14 12:20:00,6
12533,2022-07-14 12:25:00,5
12534,2022-07-14 12:30:00,6
12535,2022-07-14 12:35:00,6
12536,2022-07-14 12:40:00,7
12537,2022-07-14 12:45:00,9
12538,2022-07-14 12:50:00,11
12539,2022-07-14 12:55:00,16
12540,2022-07-14 13:00:00,16
12541,2022-07-14 13:05:00,13
12542,2022-07-14 13:10:00,14
12543,2022-07-14 13:15:00,13
12544,2022-07-14 13:20:00,13
12545,2022-07-14 13:25:00,14
12546,2022-07-14 13:30:00,14
12547,2022-07-14 13:35:00,15
12548,2022-07-14 13:40:00,13
12549,2022-07-14 13:45:00,13
12550,2022-07-14 13:50:00,13
12551,2022-07-14 13:55:00,12
12552,2022-07-14 14:00:00,5
12553,2022-07-14 14:05:00,3
12554,2022-07-14 14:10:00,1
12555,2022-07-14 14:15:00,6
12556,2022-07-14 14:20:00,5
12557,2022-07-14 14:25:00,4
12558,2022-07-14 14:30:00,5
12559,2022-07-14 14:35:00,7
12560,2022-07-14 14:40:00,8
12561,2022-07-14 14:45:00,9
12562,2022-07-14 14:50:00,10
12563,2022-07-14 14:55:00,12
12564,2022-07-14 15:00:00,12
12565,2022-07-14 15:05:00,10
12566,2022-07-14 15:10:00,11
12567,2022-07-14 15:15:00,9
12568,2022-07-14 15:20:00,10
12569,2022-07-14 15:25:00,10
12570,2022-07-14 15:30:00,10
12571,2022-07-14 15:35:00,12
12572,2022-07-14 15:40:00,12
12573,2022-07-14 15:45:00,11
12574,2022-07-14 15:50:00,10
12575,2022-07-14 15:55:00,8
12576,2022-07-14 16:00:00,8
12577,2022-07-14 16:05:00,7
12578,2022-07-14 16:10:00,6
12579,2022-07-14 16:15:00,4
12580,2022-07-14 16:20:00,4
12581,2022-07-14 16:25:00,4
12582,2022-07-14 16:30:00,5
12583,2022-07-14 16:35:00,5
12584,2022-07-14 16:40:00,6
12585,2022-07-14 16:45:00,7
12586,2022-07-14 16:50:00,11
12587,2022-07-14 16:55:00,11
12588,2022-07-14 17:00:00,12
12589,2022-07-14 17:05:00,10
12590,2022-07-14 17:10:00,11
12591,2022-07-14 17:15:00,11
12592,2022-07-14 17:20:00,9
12593,2022-07-14 17:25:00,9
12594,2022-07-14 17:30:00,11
12595,2022-07-14 17:35:00,10
12596,2022-07-14 17:40:00,10
12597,2022-07-14 17:45:00,8
12598,2022-07-14 17:50:00,9
12599,2022-07-14 17:55:00,9
12600,2022-07-14 18:00:00,6
12601,2022-07-14 18:05:00,7
12602,2022-07-14 18:10:00,5
12603,2022-07-14 18:15:00,6
12604,2022-07-14 18:20:00,4
12605,2022-07-14 18:25:00,5
12606,2022-07-14 18:30:00,3
12607,2022-07-14 18:35:00,4
12608,2022-07-14 18:40:00,3
12609,2022-07-14 18:45:00,4
12610,2022-07-14 18:50:00,2
12611,2022-07-14 18:55:00,3
12612,2022-07-14 19:00:00,2
12613,2022-07-14 19:05:00,3
12614,2022-07-14 19:10:00,3
12615,2022-07-14 19:15:00,3
12616,2022-07-14 19:20:00,3
12617,2022-07-14 19:25:00,4
12618,2022-07-14 19:30:00,4
12619,2022-07-14 19:35:00,5
12620,2022-07-14 19:40:00,5
12621,2022-07-14 19:45:00,6
12622,2022-07-14 19:50:00,5
12623,2022-07-14 19:55:00,6
12624,2022-07-14 20:00:00,5
12625,2022-07-14 20:05:00,6
12626,2022-07-14 20:10:00,5
12627,2022-07-14 20:15:00,6
12628,2022-07-14 20:20:00,5
12629,2022-07-14 20:25:00,6
12630,2022-07-14 20:30:00,5
12631,2022-07-14 20:35:00,6
12632,2022-07-14 20:40:00,4
12633,2022-07-14 20:45:00,5
12634,2022-07-14 20:50:00,5
12635,2022-07-14 20:55:00,6
12636,2022-07-14 21:00:00,5
12637,2022-07-14 21:05:00,7
12638,2022-07-14 21:10:00,6
12639,2022-07-14 21:15:00,8
12640,2022-07-14 21:20:00,7
12641,2022-07-14 21:25:00,9
12642,2022-07-14 21:30:00,6
12643,2022-07-14 21:35:00,8
12644,2022-07-14 21:40:00,5
12645,2022-07-14 21:45:00,7
12646,2022-07-14 21:50:00,5
12647,2022-07-14 21:55:00,6
12648,2022-07-14 22:00:00,5
12649,2022-07-14 22:05:00,6
12650,2022-07-14 22:10:00,4
12651,2022-07-14 22:15:00,4
12652,2022-07-14 22:20:00,3
12653,2022-07-14 22:25:00,4
12654,2022-07-14 22:30:00,3
12655,2022-07-14 22:35:00,3
12656,2022-07-14 22:40:00,3
12657,2022-07-14 22:45:00,4
12658,2022-07-14 22:50:00,2
12659,2022-07-14 22:55:00,2
12660,2022-07-14 23:00:00,2
12661,2022-07-14 23:05:00,3
12662,2022-07-14 23:10:00,3
12663,2022-07-14 23:15:00,4
12664,2022-07-14 23:20:00,3
12665,2022-07-14 23:25:00,4
12666,2022-07-14 23:30:00,4
12667,2022-07-14 23:35:00,5
12668,2022-07-14 23:40:00,5
12669,2022-07-14 23:45:00,6
12670,2022-07-14 23:50:00,5
12671,2022-07-14 23:55:00,6
12672,2022-07-15 00:00:00,5
12673,2022-07-15 00:05:00,6
12674,2022-07-15 00:10:00,5
12675,2022-07-15 00:15:00,6
12676,2022-07-15 00:20:00,5
12677,2022-07-15 00:25:00,6
12678,2022-07-15 00:30:00,4
12679,2022-07-15 00:35:00,5
12680,2022-07-15 00:40:00,4
12681,2022-07-15 00:45:00,5
12682,2022-07-15 00:50:00,5
12683,2022-07-15 00:55:00,6
12684,2022-07-15 01:00:00,6
12685,2022-07-15 01:05:00,8
12686,2022-07-15 01:10:00,6
12687,2022-07-15 01:15:00,8
12688,2022-07-15 01:20:00,7
12689,2022-07-15 01:25:00,8
12690,2022-07-15 01:30:00,7
12691,2022-07-15 01:35:00,8
12692,2022-07-15 01:40:00,6
12693,2022-07-15 01:45:00,8
12694,2022-07-15 01:50:00,6
12695,2022-07-15 01:55:00,8
12696,2022-07-15 02:00:00,6
12697,2022-07-15 02:05:00,7
12698,2022-07-15 02:10:00,4
12699,2022-07-15 02:15:00,5
12700,2022-07-15 02:20:00,3
12701,2022-07-15 02:25:00,4
12702,2022-07-15 02:30:00,3
12703,2022-07-15 02:35:00,4
12704,2022-07-15 02:40:00,2
12705,2022-07-15 02:45:00,3
12706,2022-07-15 02:50:00,3
12707,2022-07-15 02:55:00,4
12708,2022-07-15 03:00:00,3
12709,2022-07-15 03:05:00,4
12710,2022-07-15 03:10:00,4
12711,2022-07-15 03:15:00,4
12712,2022-07-15 03:20:00,5
12713,2022-07-15 03:25:00,6
12714,2022-07-15 03:30:00,6
12715,2022-07-15 03:35:00,7
12716,2022-07-15 03:40:00,8
12717,2022-07-15 03:45:00,10
12718,2022-07-15 03:50:00,12
12719,2022-07-15 03:55:00,15
12720,2022-07-15 04:00:00,11
12721,2022-07-15 04:05:00,14
12722,2022-07-15 04:10:00,10
12723,2022-07-15 04:15:00,12
12724,2022-07-15 04:20:00,10
12725,2022-07-15 04:25:00,12
12726,2022-07-15 04:30:00,10
12727,2022-07-15 04:35:00,12
12728,2022-07-15 04:40:00,9
12729,2022-07-15 04:45:00,12
12730,2022-07-15 04:50:00,10
12731,2022-07-15 04:55:00,12
12732,2022-07-15 05:00:00,10
12733,2022-07-15 05:05:00,12
12734,2022-07-15 05:10:00,10
12735,2022-07-15 05:15:00,12
12736,2022-07-15 05:20:00,9
12737,2022-07-15 05:25:00,12
12738,2022-07-15 05:30:00,9
12739,2022-07-15 05:35:00,11
12740,2022-07-15 05:40:00,9
12741,2022-07-15 05:45:00,11
12742,2022-07-15 05:50:00,9
12743,2022-07-15 05:55:00,11
12744,2022-07-15 06:00:00,8
12745,2022-07-15 06:05:00,9
12746,2022-07-15 06:10:00,7
12747,2022-07-15 06:15:00,8
12748,2022-07-15 06:20:00,5
12749,2022-07-15 06:25:00,6
12750,2022-07-15 06:30:00,5
12751,2022-07-15 06:35:00,5
12752,2022-07-15 06:40:00,4
12753,2022-07-15 06:45:00,5
12754,2022-07-15 06:50:00,4
12755,2022-07-15 06:55:00,4
12756,2022-07-15 07:00:00,4
12757,2022-07-15 07:05:00,4
12758,2022-07-15 07:10:00,5
12759,2022-07-15 07:15:00,5
12760,2022-07-15 07:20:00,5
12761,2022-07-15 07:25:00,6
12762,2022-07-15 07:30:00,6
12763,2022-07-15 07:35:00,7
12764,2022-07-15 07:40:00,8
12765,2022-07-15 07:45:00,9
12766,2022-07-15 07:50:00,11
12767,2022-07-15 07:55:00,12
12768,2022-07-15 08:00:00,10
12769,2022-07-15 08:05:00,11
12770,2022-07-15 08:10:00,9
12771,2022-07-15 08:15:00,10
12772,2022-07-15 08:20:00,10
12773,2022-07-15 08:25:00,11
12774,2022-07-15 08:30:00,10
12775,2022-07-15 08:35:00,11
12776,2022-07-15 08:40:00,10
12777,2022-07-15 08:45:00,11
12778,2022-07-15 08:50:00,10
12779,2022-07-15 08:55:00,11
12780,2022-07-15 09:00:00,10
12781,2022-07-15 09:05:00,11
12782,2022-07-15 09:10:00,11
12783,2022-07-15 09:15:00,12
12784,2022-07-15 09:20:00,10
12785,2022-07-15 09:25:00,11
12786,2022-07-15 09:30:00,10
12787,2022-07-15 09:35:00,11
12788,2022-07-15 09:40:00,9
12789,2022-07-15 09:45:00,10
12790,2022-07-15 09:50:00,9
12791,2022-07-15 09:55:00,10
12792,2022-07-15 10:00:00,12
12793,2022-07-15 10:05:00,9
12794,2022-07-15 10:10:00,10
12795,2022-07-15 10:15:00,7
12796,2022-07-15 10:20:00,8
12797,2022-07-15 10:25:00,6
12798,2022-07-15 10:30:00,6
12799,2022-07-15 10:35:00,4
12800,2022-07-15 10:40:00,5
12801,2022-07-15 10:45:00,4
12802,2022-07-15 10:50:00,6
12803,2022-07-15 10:55:00,4
12804,2022-07-15 11:00:00,7
12805,2022-07-15 11:05:00,5
12806,2022-07-15 11:10:00,7
12807,2022-07-15 11:15:00,5
12808,2022-07-15 11:20:00,8
12809,2022-07-15 11:25:00,6
12810,2022-07-15 11:30:00,10
12811,2022-07-15 11:35:00,7
12812,2022-07-15 11:40:00,13
12813,2022-07-15 11:45:00,10
12814,2022-07-15 11:50:00,18
12815,2022-07-15 11:55:00,13
12816,2022-07-15 12:00:00,20
12817,2022-07-15 12:05:00,13
12818,2022-07-15 12:10:00,16
12819,2022-07-15 12:15:00,11
12820,2022-07-15 12:20:00,17
12821,2022-07-15 12:25:00,12
12822,2022-07-15 12:30:00,18
12823,2022-07-15 12:35:00,12
12824,2022-07-15 12:40:00,15
12825,2022-07-15 12:45:00,10
12826,2022-07-15 12:50:00,17
12827,2022-07-15 12:55:00,11
12828,2022-07-15 13:00:00,19
12829,2022-07-15 13:05:00,13
12830,2022-07-15 13:10:00,19
12831,2022-07-15 13:15:00,13
12832,2022-07-15 13:20:00,17
12833,2022-07-15 13:25:00,11
12834,2022-07-15 13:30:00,17
12835,2022-07-15 13:35:00,12
12836,2022-07-15 13:40:00,17
12837,2022-07-15 13:45:00,12
12838,2022-07-15 13:50:00,16
12839,2022-07-15 13:55:00,11
12840,2022-07-15 14:00:00,15
12841,2022-07-15 14:05:00,10
12842,2022-07-15 14:10:00,12
12843,2022-07-15 14:15:00,8
12844,2022-07-15 14:20:00,10
12845,2022-07-15 14:25:00,7
12846,2022-07-15 14:30:00,7
12847,2022-07-15 14:35:00,5
12848,2022-07-15 14:40:00,6
12849,2022-07-15 14:45:00,4
12850,2022-07-15 14:50:00,6
12851,2022-07-15 14:55:00,4
12852,2022-07-15 15:00:00,8
12853,2022-07-15 15:05:00,5
12854,2022-07-15 15:10:00,9
12855,2022-07-15 15:15:00,6
12856,2022-07-15 15:20:00,9
12857,2022-07-15 15:25:00,6
12858,2022-07-15 15:30:00,11
12859,2022-07-15 15:35:00,8
12860,2022-07-15 15:40:00,14
12861,2022-07-15 15:45:00,10
12862,2022-07-15 15:50:00,17
12863,2022-07-15 15:55:00,11
12864,2022-07-15 16:00:00,17
12865,2022-07-15 16:05:00,11
12866,2022-07-15 16:10:00,16
12867,2022-07-15 16:15:00,11
12868,2022-07-15 16:20:00,17
12869,2022-07-15 16:25:00,11
12870,2022-07-15 16:30:00,16
12871,2022-07-15 16:35:00,11
12872,2022-07-15 16:40:00,16
12873,2022-07-15 16:45:00,11
12874,2022-07-15 16:50:00,15
12875,2022-07-15 16:55:00,10
12876,2022-07-15 17:00:00,16
12877,2022-07-15 17:05:00,11
12878,2022-07-15 17:10:00,17
12879,2022-07-15 17:15:00,11
12880,2022-07-15 17:20:00,16
12881,2022-07-15 17:25:00,11
12882,2022-07-15 17:30:00,16
12883,2022-07-15 17:35:00,11
12884,2022-07-15 17:40:00,17
12885,2022-07-15 17:45:00,11
12886,2022-07-15 17:50:00,15
12887,2022-07-15 17:55:00,10
12888,2022-07-15 18:00:00,14
12889,2022-07-15 18:05:00,9
12890,2022-07-15 18:10:00,11
12891,2022-07-15 18:15:00,8
12892,2022-07-15 18:20:00,9
12893,2022-07-15 18:25:00,6
12894,2022-07-15 18:30:00,7
12895,2022-07-15 18:35:00,5
12896,2022-07-15 18:40:00,6
12897,2022-07-15 18:45:00,4
12898,2022-07-15 18:50:00,7
12899,2022-07-15 18:55:00,4
12900,2022-07-15 19:00:00,7
12901,2022-07-15 19:05:00,4
12902,2022-07-15 19:10:00,9
12903,2022-07-15 19:15:00,6
12904,2022-07-15 19:20:00,10
12905,2022-07-15 19:25:00,7
12906,2022-07-15 19:30:00,11
12907,2022-07-15 19:35:00,8
12908,2022-07-15 19:40:00,13
12909,2022-07-15 19:45:00,9
12910,2022-07-15 19:50:00,17
12911,2022-07-15 19:55:00,12
12912,2022-07-15 20:00:00,26
12913,2022-07-15 20:05:00,12
12914,2022-07-15 20:10:00,20
12915,2022-07-15 20:15:00,9
12916,2022-07-15 20:20:00,25
12917,2022-07-15 20:25:00,12
12918,2022-07-15 20:30:00,22
12919,2022-07-15 20:35:00,11
12920,2022-07-15 20:40:00,22
12921,2022-07-15 20:45:00,10
12922,2022-07-15 20:50:00,21
12923,2022-07-15 20:55:00,10
12924,2022-07-15 21:00:00,23
12925,2022-07-15 21:05:00,11
12926,2022-07-15 21:10:00,22
12927,2022-07-15 21:15:00,10
12928,2022-07-15 21:20:00,21
12929,2022-07-15 21:25:00,10
12930,2022-07-15 21:30:00,20
12931,2022-07-15 21:35:00,9
12932,2022-07-15 21:40:00,17
12933,2022-07-15 21:45:00,8
12934,2022-07-15 21:50:00,18
12935,2022-07-15 21:55:00,8
12936,2022-07-15 22:00:00,17
12937,2022-07-15 22:05:00,8
12938,2022-07-15 22:10:00,13
12939,2022-07-15 22:15:00,6
12940,2022-07-15 22:20:00,12
12941,2022-07-15 22:25:00,5
12942,2022-07-15 22:30:00,9
12943,2022-07-15 22:35:00,4
12944,2022-07-15 22:40:00,7
12945,2022-07-15 22:45:00,3
12946,2022-07-15 22:50:00,6
12947,2022-07-15 22:55:00,3
12948,2022-07-15 23:00:00,8
12949,2022-07-15 23:05:00,4
12950,2022-07-15 23:10:00,7
12951,2022-07-15 23:15:00,3
12952,2022-07-15 23:20:00,9
12953,2022-07-15 23:25:00,4
12954,2022-07-15 23:30:00,10
12955,2022-07-15 23:35:00,5
12956,2022-07-15 23:40:00,12
12957,2022-07-15 23:45:00,6
12958,2022-07-15 23:50:00,14
12959,2022-07-15 23:55:00,7
12960,2022-07-16 00:00:00,14
12961,2022-07-16 00:05:00,7
12962,2022-07-16 00:10:00,14
12963,2022-07-16 00:15:00,6
12964,2022-07-16 00:20:00,12
12965,2022-07-16 00:25:00,6
12966,2022-07-16 00:30:00,14
12967,2022-07-16 00:35:00,6
12968,2022-07-16 00:40:00,11
12969,2022-07-16 00:45:00,5
12970,2022-07-16 00:50:00,12
12971,2022-07-16 00:55:00,5
12972,2022-07-16 01:00:00,15
12973,2022-07-16 01:05:00,7
12974,2022-07-16 01:10:00,14
12975,2022-07-16 01:15:00,7
12976,2022-07-16 01:20:00,14
12977,2022-07-16 01:25:00,7
12978,2022-07-16 01:30:00,15
12979,2022-07-16 01:35:00,7
12980,2022-07-16 01:40:00,14
12981,2022-07-16 01:45:00,6
12982,2022-07-16 01:50:00,13
12983,2022-07-16 01:55:00,6
12984,2022-07-16 02:00:00,14
12985,2022-07-16 02:05:00,6
12986,2022-07-16 02:10:00,9
12987,2022-07-16 02:15:00,4
12988,2022-07-16 02:20:00,9
12989,2022-07-16 02:25:00,4
12990,2022-07-16 02:30:00,8
12991,2022-07-16 02:35:00,4
12992,2022-07-16 02:40:00,6
12993,2022-07-16 02:45:00,3
12994,2022-07-16 02:50:00,5
12995,2022-07-16 02:55:00,2
12996,2022-07-16 03:00:00,5
12997,2022-07-16 03:05:00,2
12998,2022-07-16 03:10:00,7
12999,2022-07-16 03:15:00,3
13000,2022-07-16 03:20:00,9
13001,2022-07-16 03:25:00,4
13002,2022-07-16 03:30:00,10
13003,2022-07-16 03:35:00,5
13004,2022-07-16 03:40:00,11
13005,2022-07-16 03:45:00,5
13006,2022-07-16 03:50:00,12
13007,2022-07-16 03:55:00,6
13008,2022-07-16 04:00:00,12
13009,2022-07-16 04:05:00,6
13010,2022-07-16 04:10:00,14
13011,2022-07-16 04:15:00,7
13012,2022-07-16 04:20:00,12
13013,2022-07-16 04:25:00,5
13014,2022-07-16 04:30:00,12
13015,2022-07-16 04:35:00,6
13016,2022-07-16 04:40:00,12
13017,2022-07-16 04:45:00,6
13018,2022-07-16 04:50:00,13
13019,2022-07-16 04:55:00,6
13020,2022-07-16 05:00:00,14
13021,2022-07-16 05:05:00,7
13022,2022-07-16 05:10:00,15
13023,2022-07-16 05:15:00,7
13024,2022-07-16 05:20:00,15
13025,2022-07-16 05:25:00,7
13026,2022-07-16 05:30:00,15
13027,2022-07-16 05:35:00,7
13028,2022-07-16 05:40:00,15
13029,2022-07-16 05:45:00,7
13030,2022-07-16 05:50:00,16
13031,2022-07-16 05:55:00,7
13032,2022-07-16 06:00:00,8
13033,2022-07-16 06:05:00,7
13034,2022-07-16 06:10:00,5
13035,2022-07-16 06:15:00,5
13036,2022-07-16 06:20:00,4
13037,2022-07-16 06:25:00,3
13038,2022-07-16 06:30:00,5
13039,2022-07-16 06:35:00,5
13040,2022-07-16 06:40:00,6
13041,2022-07-16 06:45:00,7
13042,2022-07-16 06:50:00,8
13043,2022-07-16 06:55:00,9
13044,2022-07-16 07:00:00,11
13045,2022-07-16 07:05:00,10
13046,2022-07-16 07:10:00,10
13047,2022-07-16 07:15:00,9
13048,2022-07-16 07:20:00,10
13049,2022-07-16 07:25:00,10
13050,2022-07-16 07:30:00,11
13051,2022-07-16 07:35:00,11
13052,2022-07-16 07:40:00,12
13053,2022-07-16 07:45:00,11
13054,2022-07-16 07:50:00,10
13055,2022-07-16 07:55:00,10
13056,2022-07-16 08:00:00,8
13057,2022-07-16 08:05:00,7
13058,2022-07-16 08:10:00,6
13059,2022-07-16 08:15:00,5
13060,2022-07-16 08:20:00,5
13061,2022-07-16 08:25:00,5
13062,2022-07-16 08:30:00,5
13063,2022-07-16 08:35:00,6
13064,2022-07-16 08:40:00,7
13065,2022-07-16 08:45:00,9
13066,2022-07-16 08:50:00,11
13067,2022-07-16 08:55:00,14
13068,2022-07-16 09:00:00,14
13069,2022-07-16 09:05:00,11
13070,2022-07-16 09:10:00,12
13071,2022-07-16 09:15:00,12
13072,2022-07-16 09:20:00,12
13073,2022-07-16 09:25:00,12
13074,2022-07-16 09:30:00,12
13075,2022-07-16 09:35:00,14
13076,2022-07-16 09:40:00,12
13077,2022-07-16 09:45:00,12
13078,2022-07-16 09:50:00,12
13079,2022-07-16 09:55:00,10
13080,2022-07-16 10:00:00,10
13081,2022-07-16 10:05:00,8
13082,2022-07-16 10:10:00,7
13083,2022-07-16 10:15:00,5
13084,2022-07-16 10:20:00,4
13085,2022-07-16 10:25:00,5
13086,2022-07-16 10:30:00,5
13087,2022-07-16 10:35:00,6
13088,2022-07-16 10:40:00,6
13089,2022-07-16 10:45:00,8
13090,2022-07-16 10:50:00,9
